PMID,Title,Authors,Abstract,Publication Year,study_name,included_in_study
32366253,"Socioeconomic inequalities in hospitalizations for chronic ambulatory care sensitive conditions: a systematic review of peer-reviewed literature, 1990-2018.","Lauren E Wallar, Eric De Prophetis, Laura C Rosella","Hospitalizations for chronic ambulatory care sensitive conditions are an important indicator of health system equity and performance. Chronic ambulatory care sensitive conditions refer to chronic diseases that can be managed in primary care settings, including angina, asthma, and diabetes, with hospitalizations for these conditions considered potentially avoidable with adequate primary care interventions. Socioeconomic inequities in the risk of hospitalization have been observed in several health systems globally. While there are multiple studies examining the association between socioeconomic status and hospitalizations for chronic ambulatory care sensitive conditions, these studies have not been systematically reviewed. The objective of this study is to systematically identify and describe socioeconomic inequalities in hospitalizations for chronic ambulatory care sensitive conditions amongst adult populations in economically developed countries reported in high-quality observational studies published in the peer-reviewed literature.",2020,Menon_2022,0
32166447,Endovascular thrombectomy for tandem acute ischemic stroke associated with cervical artery dissection: a systematic review and meta-analysis.,"Adam A Dmytriw, Kevin Phan, Julian Maingard, Ralph J Mobbs, Mark Brooks, Karen Chen, Victor Yang, Hong Kuan Kok, Joshua A Hirsch, Christen D Barras, Ronil V Chandra, Hamed Asadi",Strokes associated with cervical artery dissection have been managed primarily with antithrombotics with poor outcomes. The additive role of endovascular thrombectomy remains unclear. The objective was to perform systematic review and meta-analysis to compare endovascular thrombectomy and medical therapy for acute ischemic stroke associated with cervical artery dissection.,2020,Menon_2022,0
32026812,Effects of joint mobilisation on clinical manifestations of sympathetic nervous system activity: a systematic review and meta-analysis.,"Marcos J Navarro-Santana, Guido F Gómez-Chiguano, Mihai D Somkereki, César Fernández-de-Las-Peñas, Joshua A Cleland, Gustavo Plaza-Manzano",A potential mechanism of action of manual therapy is the activation of a sympathetic-excitatory response.,2020,Menon_2022,0
32690178,A systematic review of precision nutrition and Mediterranean Diet: A personalized nutrition approaches for prevention and management of obesity related disorders.,"Cangul Tuncay, Mahmut Cerkez Ergoren","The Obesity is related to type 2 diabetes, and diseases with metabolic syndrome characteristics such as dyslipidemia, hypertension and cardiovascular illness. The nutrition is the most important environmental factor that modulates the phenotype type of obesity. The impacts of nutrients might modulate the gene expression. The recent studies have focused on the relationship between obesity in terms of gene-environment interactions.",2020,Menon_2022,0
32444984,A systematic review and meta-analyses of pregnancy and fetal outcomes in women with multiple sclerosis: a contribution from the IMI2 ConcePTION project.,"Sandra Lopez-Leon, Yvonne Geissbühler, Meritxell Sabidó, Moise Turkson, Charlotte Wahlich, Joan K Morris","Neurologists managing women with Multiple Sclerosis (MS) need information about the safety of disease modifying drugs (DMDs) during pregnancy. However, this knowledge is limited. The present study aims to summarize previous studies by performing a systematic review and meta-analyses. The terms ""multiple sclerosis"" combined with DMDs of interest and a broad profile for pregnancy terms were used to search Embase and Medline databases to identify relevant studies published from January 2000 to July 2019.1260 studies were identified and ten studies met our inclusion criteria. Pooled risk ratios (RR) of pregnancy and birth outcomes in pregnancies exposed to DMDs compared to those not exposed were calculated using a random effects model. For spontaneous abortion RR = 1.14, 95% CI 0.99-1.32, for preterm births RR = 0.93, 95% CI 0.72-1.21 and for major congenital malformations RR = 0.86, 95% CI 0.47-1.56. The most common major congenital malformations reported in MS patients exposed to MS drugs were atrial septal defect (ASD) (N = 4), polydactyly (N = 4) and club foot (N = 3), which are among the most prevalent birth defects observed in the general population. In conclusion, interferons, glatiramer acetate or natalizumab, do not appear to increase the risk for spontaneous abortions, pre-term birth or major congenital malformations. There were very few patients included that were exposed to fingolimod, azathioprine and rituximab; therefore, these results cannot be generalized across drugs. Future studies including internal comparators are needed to enable treating physicians and their patients to decide on the best treatment options.",2020,Menon_2022,0
32194097,Effectiveness of universal multiple-risk lifestyle interventions in reducing depressive symptoms: Systematic review and meta-analysis.,"Irene Gómez-Gómez, Juan Á Bellón, Davinia María Resurrección, Pim Cuijpers, Patricia Moreno-Peral, Alina Rigabert, José Ángel Maderuelo-Fernández, Emma Motrico","Though many studies have explored the association between single-risk lifestyle interventions and depression, unhealthy lifestyle factors often co-occur, with adults engaging in two or more risk behaviours. To date, little is known about the effectiveness of universal multiple-risk lifestyle interventions to reduce depressive symptoms. We conducted a SR/MA to assess the effectiveness of universal multiple-risk lifestyle interventions (by promoting a healthy diet, physical activity and/or smoking cessation) to reduce depressive symptoms in adults. We searched MEDLINE, Scopus, CENTRAL, PsycINFO, WOS, OpenGrey, the ICTRP and other sources from inception to 16 September 2019. We selected only randomized controlled trials, with no restrictions on language or setting. Our outcome was the reduction of depressive symptoms. We calculated the standardized mean difference using random-effect models. Sensitivity, sub-group and meta-regression analyses were performed. Of the 9386 abstracts reviewed, 311 were selected for full-text review. Of these, 23 RCTs met the inclusion criteria, including 7558 patients from four continents. Twenty RCTs provided valid data for inclusion in the meta-analysis. The pooled SMD was -0.184 (95% CI, -0.311 to -0.057; p = 0.005). We found no publication bias, but heterogeneity was substantial (I",2020,Menon_2022,0
32048781,Prevalence of carotid stenosis following radiotherapy for head and neck cancer: A systematic review and meta-analysis.,"Pavlos Texakalidis, Stefanos Giannopoulos, Ioannis Tsouknidas, Shiyu Song, Dennis J Rivet, Evan R Reiter, John Reavey-Cantwell","Radiation to the head and neck is a well-established risk factor for the development of carotid artery stenosis. Our objective was to identify the prevalence, incidence, and degree of carotid stenosis in patients with a history of head and neck irradiation.",2020,Menon_2022,0
32486372,Reporting Guidelines for Community-Based Participatory Research Did Not Improve the Reporting Quality of Published Studies: A Systematic Review of Studies on Smoking Cessation.,"Daisuke Kato, Yuki Kataoka, Erfen Gustiawan Suwangto, Makoto Kaneko, Hideki Wakabayashi, Daisuke Son, Ichiro Kawachi","The objective of this study was to assess the impact of a 2010 community-based participatory research (CBPR) reporting guideline on the quality of reporting a CBPR on smoking cessation. We searched the MEDLINE, Embase, the Cochrane Central Register for Controlled Trials (CENTRAL), PsycINFO, and Cumulative Index to Nursing and Allied Health Literature (CINAHL) databases and included articles published up to December 2019 (PROSPERO: CRD42019111668). We assessed reporting quality using the 13-item checklist. Of the 80 articles identified, 42 (53%) were published after 2010. The overall reporting quality before and after 2010 was poor and did not differ significantly (mean difference: 0.66, 95% confidence interval [CI]: -0.21 to 1.53). The total reporting scores of the studies did not differ significantly according to the effect size of the intervention (beta coefficient: -2.86, 95% CI: -5.77 to 0.04). This study demonstrates the need to improve the quality of reporting CBPRs. We recommend that journal editors endorse the CBPR reporting guideline to encourage its use by more researchers.",2020,Menon_2022,0
32279239,Are Generic Drugs Used in Cardiology as Effective and Safe as their Brand-name Counterparts? A Systematic Review and Meta-analysis.,"Jacinthe Leclerc, Magalie Thibault, Jennifer Midiani Gonella, Claudia Beaudoin, John Sampalis","Previous systematic reviews (2008; 2016) concluded similarity in outcomes between brand-name and generic drugs in cardiology, but they included ≥ 50% comparative bioavailability studies, not designed or powered to detect a difference in efficacy or safety between drug types. We aimed to summarise best-evidence regarding the effectiveness and safety of generic versus brand-name drugs used in cardiology.",2020,Menon_2022,0
32001392,Central Neurocytoma Treatment Modalities: A Systematic Review Assessing the Outcomes of Combined Maximal Safe Resection and Radiotherapy with Gross Total Resection.,"Anil K Mahavadi, Priyen M Patel, Manish Kuchakulla, Ashish H Shah, Dan Eichberg, Evan M Luther, Ricardo J Komotar, Michael E Ivan",Central neurocytomas (CNCs) are rare intraventricular lesions comprising <1% of primary brain tumors. Their surgical and adjuvant management is unclear.,2020,Menon_2022,0
32437573,Association of Ketamine With Psychiatric Symptoms and Implications for Its Therapeutic Use and for Understanding Schizophrenia: A Systematic Review and Meta-analysis.,"Katherine Beck, Guy Hindley, Faith Borgan, Cedric Ginestet, Robert McCutcheon, Stefan Brugger, Naomi Driesen, Mohini Ranganathan, Deepak Cyril D'Souza, Matthew Taylor, John H Krystal, Oliver D Howes","Ketamine hydrochloride is increasingly used to treat depression and other psychiatric disorders but can induce schizophrenia-like or psychotomimetic symptoms. Despite this risk, the consistency and magnitude of symptoms induced by ketamine or what factors are associated with these symptoms remain unknown.",2020,Menon_2022,0
31951051,"A Systematic Review of DNA Methylation and Gene Expression Studies in Posttraumatic Stress Disorder, Posttraumatic Growth, and Resilience.","Divya Mehta, Olivia Miller, Dagmar Bruenig, Georgina David, Jane Shakespeare-Finch","Most people will experience a traumatic event within their lifetime. One commonly recognized response to trauma exposure is posttraumatic stress disorder (PTSD). The biological underpinnings of PTSD, including epigenetic mechanisms of DNA methylation and gene expression, have been studied intensively. However, psychological posttrauma responses vary widely and can include positive outcomes, such as posttraumatic growth (PTG) and, more commonly, resilience. The aim of this systematic review was to summarize the current DNA methylation and gene expression data with respect to three potential posttrauma responses: PTSD, PTG, and resilience. A literature search identified 486 studies, 51 of which were deemed eligible for inclusion (total N = 10,633). All included studies examined PTSD and consistently implicated DNA methylation and gene expression changes in hypothalamic-pituitary-adrenal axis and inflammatory genes. Ten studies acknowledged resilience as a posttrauma response, but only two studies examined epigenetics and gene expression using a scale to measure resilience. Low resilience was associated with gene expression patterns in immune and dopamine genes, and high resilience was associated with a blunted inflammatory response. No studies examined epigenetic or gene expression changes associated with PTG. These findings highlight a focus on pathogenic research, which has failed to adequately acknowledge and measure positive posttrauma outcomes of PTG and resilience. Future research should examine DNA methylation and gene expression changes associated with PTG and resilience in addition to PTSD in order to gain a more comprehensive picture of an individual's well-being following exposure to trauma.",2020,Menon_2022,0
32434828,Association of body mass index on disease activity in axial spondyloarthritis: systematic review and meta-analysis.,"Jean W Liew, Irvin J Huang, Diana N Louden, Namrata Singh, Lianne S Gensler","In axial spondyloarthritis (axSpA), higher body mass index (BMI) is associated with worse outcomes including response to biologics. Further clarity is needed on whether BMI is associated with disease activity overall, independent of treatment response. We performed a systematic review and meta-analysis to assess the association between BMI and disease activity as reported by the Bath Ankylosing Spondylitis Disease Activity Index (BASDAI) or Ankylosing Spondylitis Disease Activity Score (ASDAS) in axSpA.",2020,Menon_2022,0
32281721,The global epidemiology of hepatitis E virus infection: A systematic review and meta-analysis.,"Pengfei Li, Jiaye Liu, Yang Li, Junhong Su, Zhongren Ma, Wichor M Bramer, Wanlu Cao, Robert A de Man, Maikel P Peppelenbosch, Qiuwei Pan","Hepatitis E virus (HEV), as an emerging zoonotic pathogen, is a leading cause of acute viral hepatitis worldwide, with a high risk of developing chronic infection in immunocompromised patients. However, the global epidemiology of HEV infection has not been comprehensively assessed. This study aims to map the global prevalence and identify the risk factors of HEV infection by performing a systematic review and meta-analysis.",2020,Menon_2022,0
32246230,Interventions for common mental disorders in the occupational health service: a systematic review with a narrative synthesis.,"Iben Axén, Elisabeth Björk Brämberg, Marjan Vaez, Andreas Lundin, Gunnar Bergström",Common mental disorders (CMD) are leading causes of decreased workability in Sweden and worldwide. Effective interventions to prevent or treat such disorders are important for public health.,2020,Menon_2022,0
31733109,"Infection, antibiotic exposure, and risk of celiac disease: A systematic review and meta-analysis.","Hai-Yin Jiang, Xue Zhang, Yuan-Yue Zhou, Chun-Min Jiang, Yu-Dan Shi",There is evidence of a relationship between infection (and the associated antibiotic exposure) and the risk of celiac disease (CD). This study performed a meta-analysis to investigate this relationship.,2020,Menon_2022,0
31563429,A systematic review and meta-analysis of clinician-reported versus patient-reported outcomes of radiation dermatitis.,"Emily Lam, Caitlin Yee, Gina Wong, Marko Popovic, Leah Drost, Kucy Pon, Danny Vesprini, Henry Lam, Saleh Aljabri, Hany Soliman, Carlo DeAngelis, Edward Chow","Radiation dermatitis is a common adverse effect of radiotherapy (RT) in breast cancer patients. Although radiation dermatitis is reported by either the clinician or the patient, previous studies have shown disagreement between clinician-reported outcomes (CROs) and patient-reported outcomes (PROs). This review evaluated the extent of discordance between CROs and PROs for radiation dermatitis. Studies reporting both clinician and patient-reported outcomes for external beam RT were eligible. Nine studies met the inclusion criteria for the systematic review, while 8 of these studies were eligible for inclusion in a meta-analysis of acute and late skin toxicities. We found an overall agreement between CROs and PROs of acute skin colour change, fibrosis and/or retraction, and moist desquamation (p > 0.005). Reporting of late breast pain, breast edema, skin colour change, telangiectasia, fibrosis and/or retraction and induration/fibrosis alone (p > 0.005) were also in agreement between clinicians and patients. Our meta-analysis revealed a greater reporting of acute breast pain by patients (RR = 0.89, 95% CI 0.87-0.92, p < 0.001), greater reporting of acute breast edema by physicians (RR = 1.80, 95% CI 1.65-1.97, p < 0.001) and a greater reporting of late breast shrinkage by patients (RR = 0.61, 95% CI 0.44-0.86, p = 0.005). However, our review was limited by the discrepancies between PRO and CRO measurement tools as well as the absence of standard time points for evaluation of radiation dermatitis. Given potential discrepancies between CROs and PROs, both measures should be reported in future studies. Ultimately, we advocate for the development of a single tool to assess symptoms from both perspectives.",2020,Menon_2022,0
32088429,Disease-Related Outcomes and Toxicities of Intensity Modulated Radiation Therapy After Lung-Sparing Pleurectomy for Malignant Pleural Mesothelioma: A Systematic Review.,"Roshal Patel, Ethan B Ludmir, Joseph A Miccio, Hari Menon, Andrew R Barsky, Shane M Mesko, Manya Kodali, Tim Lautenschlaeger, Sebastian Adeberg, Charles B Simone, Vivek Verma","This review explores the use of intensity modulated radiation therapy (IMRT) after lung-sparing surgery in malignant pleural mesothelioma (MPM). Because severe toxicities have been documented after radiation therapy for MPM, its use remains controversial, especially as modern surgical management has shifted toward lung-sparing pleurectomy/decortication. IMRT is an advanced technique that may allow for safer radiation therapy delivery, but there remains limited data (including no summative data) to support this notion.",2020,Menon_2022,0
32311192,The association between aspirin use and depression: a systematic review and meta-analysis of observational studies.,"Hong-Bae Kim, Jong-Sung Kim, Jin-Gyu Jung","Many clinical trials and observational studies have been conducted under the premise that the anti-inflammatory effect of aspirin may prevent depression. These studies, however, showed inconsistent results. To inspect the association between aspirin use and depression, we conducted a meta-analysis of observational studies.",2020,Menon_2022,0
32302236,Mobile Technologies and Cervical Cancer Screening in Low- and Middle-Income Countries: A Systematic Review.,"Dongyu Zhang, Shailesh Advani, Jo Waller, Ana-Paula Cupertino, Alejandra Hurtado-de-Mendoza, Anthony Chicaiza, Peter J Rohloff, Tomi F Akinyemiju, Eduardo Gharzouzi, Megan J Huchko, Joaquin Barnoya, Dejana Braithwaite",Cervical cancer screening is not well implemented in many low- and middle-income countries (LMICs). Mobile health (mHealth) refers to utilization of mobile technologies in health promotion and disease management. We aimed to qualitatively synthesize published articles reporting the impact of mHealth on cervical cancer screening-related health behaviors.,2020,Menon_2022,0
32291396,Prognostic value of macrophage polarization markers in epithelial neoplasms and melanoma. A systematic review and meta-analysis.,"Álvaro López-Janeiro, Carlos Padilla-Ansala, Carlos E de Andrea, David Hardisson, Ignacio Melero","Macrophage polarization is relevant for tumor biology. M2 polarized macrophages favor tumor growth and survival, while M1 macrophages support tumor destruction and antigen presentation. Markers identifying M1/M2 polarization are a subject of debate. We conducted a systematic review and meta-analysis to investigate the association of proposed macrophage markers with prognosis across epithelial tumors and melanoma. The Medline search engine was used and 195 articles were recovered for full review. Only articles which measured markers using immunohistochemistry or immunofluorescence and had overall survival (OS) as the primary endpoint were included. One hundred and thirteen articles were finally accepted for analysis. CD68 was associated with worse survival across tumors (hazard ratio (HR) = 1.24, 95% CI = 1.11-1.37). Tumor anatomical location influenced this association. Colorectal tumors showed an inverse association between CD68 and OS in contrast to the rest of cancer types (HR = 0.56 vs. 1.34). The approach taken to measure CD68 had an impact on prognosis; when macrophages were measured at the tumor invasion front prognosis was more favorable than when they were measured intratumorally (HR = 0.94 vs. 1.4). CD163, CD204, and CD206 showed a robust association with worse OS (HR = 1.63, 1.95, 1.65, respectively). Tumors arising in the lung and the liver showed a weaker association between CD163 and OS as compared with other locations (β = -0.5401 for the lung and -0.5940 for the liver compared with other anatomical locations). The counting strategy also had an impact on CD163 association with OS, with hot-spot counting having higher HRs compared with averaging macrophage counts across spots or absolute cell counting (β = -0.4678). In conclusion, proposed M2 markers are associated with worse survival across epithelial tumors and melanoma. The anatomical origin of tumors influences this association. The compartment where the macrophages were scored and counting strategy influenced the association with OS of CD68 and CD163, respectively.",2020,Menon_2022,0
32272890,Activity interventions to improve the experience of care in hospital for people living with dementia: a systematic review.,"Ilianna Lourida, Ruth Gwernan-Jones, Rebecca Abbott, Morwenna Rogers, Colin Green, Susan Ball, Anthony Hemsley, Debbie Cheeseman, Linda Clare, Darren Moore, Chrissy Hussey, George Coxon, David J Llewellyn, Tina Naldrett, Jo Thompson Coon","An increasingly high number of patients admitted to hospital have dementia. Hospital environments can be particularly confusing and challenging for people living with dementia (Plwd) impacting their wellbeing and the ability to optimize their care. Improving the experience of care in hospital has been recognized as a priority, and non-pharmacological interventions including activity interventions have been associated with improved wellbeing and behavioral outcomes for Plwd in other settings. This systematic review aimed at evaluating the effectiveness of activity interventions to improve experience of care for Plwd in hospital.",2020,Menon_2022,0
32163853,De-intensification of therapy in human papillomavirus associated oropharyngeal cancer: A systematic review of prospective trials.,"Roshal R Patel, Ethan B Ludmir, Alexander Augustyn, Nicholas G Zaorsky, Eric J Lehrer, Rohith Ryali, Daniel M Trifiletti, Sebastian Adeberg, Arya Amini, Vivek Verma","Numerous trials have been launched over the prior decade examining the safety and efficacy of therapy de-escalation in human papillomavirus (HPV)-associated oropharyngeal cancer (OPC). Because no summative assessment of these prospective trials exists to date, we systematically reviewed the outcomes and toxicities associated with therapy de-intensification for this population. PRISMA-guided systematic PubMed searches (along with articles known to the authors and references thereof) were performed for prospective studies reporting clinical outcomes and/or toxicities of de-intensified RT and/or systemic therapy (with or without surgery), exclusively for HPV-associated OPC. Ten prospective studies were analyzed. Performing a meta-analysis was not entirely possible owing to the heterogeneity of treatment paradigms and the lack of >2 studies for most paradigms; however, because just one paradigm (induction chemotherapy followed by reduced-dose RT and/or systemic therapy) had 4 associated articles, an exploratory meta-analysis was conducted for that subset. Two trials of dose-reduced concurrent chemoradiotherapy (60 Gy/weekly cisplatin) demonstrated 3-year distant metastasis-free survival and overall survival (OS) ranging from 91 to 100% and 95%, respectively; acute grade 3+ mucositis and dysphagia occurred in 33-35% and 21-39%, respectively. In the four trials of induction chemotherapy (platinum/taxane-based) followed by dose-reduced RT, 2-year progression-free and OS ranged from 80 to 95% and 83 to 98%, respectively; acute grade 3+ dysphagia, dermatitis, and mucositis ranged from 9 to 15%, 7 to 20%, and 9 to 30% (excluding one outlier), respectively. For these four trials, the exploratory meta-analysis showed a pooled 2-year PFS and OS of 89% (95% confidence interval, 80-96%) and 96% (92-99%). The pooled rates of grade ≥3 dysphagia, dermatitis, and mucositis were 13% (7-19%), 9% (5-14%), and 28% (9-53%). However, there was significant heterogeneity in the 2-year PFS (I",2020,Menon_2022,0
31195162,Risk of Major Gastrointestinal Bleeding With New vs Conventional Oral Anticoagulants: A Systematic Review and Meta-analysis.,"Zhi-Chun Gu, An-Hua Wei, Chi Zhang, Xin-Hua Wang, Le Zhang, Long Shen, Zheng Li, Mang-Mang Pan, Xiao-Yan Liu, Jun Pu, Hou-Wen Lin",There is controversy over whether use of non-vitamin K antagonist oral anticoagulants (NOACs) associates with increased risk of major gastrointestinal bleeding (GIB) compared with conventional therapies (such as vitamin K antagonists or anti-platelet agents). We performed a systematic review and meta-analysis of data from randomized controlled trials and high-quality real-world studies.,2020,Menon_2022,0
30987518,A systematic review investigating outcome measures and uptake barriers when children and youth with complex disabilities use eye gaze assistive technology.,"Erin Perfect, Elizabeth Hoskin, Samantha Noyek, T Claire Davies","Children with complex disabilities sometimes have difficulty communicating with their parents, caregivers, and teachers. For these children, eye gaze assistive technology can be used to facilitate communication. Eye gaze assistive technology outcomes for children and youth were analyzed in this systematic review. Database and hand-searches yielded 4412 unduplicated results, of which 11 articles were eligible for this review. Outcome measures, as well as environmental and personal factors, were mapped to the World Health Organization's International Classification of Functioning, Disability and Health framework. Communication outcomes were most prevalent and co-occurred with outcomes in all reported activities and participation domains. Environmental and personal factors were classified as either facilitators or as barriers in relation to device uptake and success. Although comprehensive professional and caregiver support was the primary facilitator for success, barriers could lead to rejection of the technology even when children were successful using the system.",2020,Menon_2022,0
30968208,"Adverse childhood experiences, epigenetics and telomere length variation in childhood and beyond: a systematic review of the literature.","Jason Lang, Judith McKie, Helen Smith, Angela McLaughlin, Christopher Gillberg, Paul G Shiels, Helen Minnis","A systematic review following PRISMA guidelines was conducted to answer the question: What epigenetic, telomeric and associated biological changes are associated with exposure to adverse childhood experiences (ACEs) in the under 12s? Using PRISMA guidelines, appropriate databases were searched. 190 papers were returned with 38 articles fully reviewed. Articles were each independently quality rated by two authors using the Crowe Critical Appraisal Tool and data were extracted. Of the 38 articles, 23 were rated as very high quality. Most study participants were adults (n = 7769) with n = 727 child participants. Only seven of the very/high-quality studies were prospective and involved children. Methylation was the most studied method of epigenetic modification. There is some evidence supporting epigenetic modification of certain markers in participants exposed to ACEs measured in adulthood. Research is lacking on non-coding aspects of the epigenome and on coding aspects other than DNA methylation. There is some evidence of a more powerful effect on telomere length if physical neglect was involved. Much further work is required to model biological and psychological effects of epigenetic changes during childhood using prospective study designs. The effect of ACEs on the cellular ageing process during childhood is inadequately investigated and relies solely on measure of telomere length. Future research suggestions are proposed.",2020,Menon_2022,0
32304733,Subcutaneous implantable cardioverter-defibrillator troubleshooting in patients with a left ventricular assist device: A case series and systematic review.,"Eric Black-Maier, Robert K Lewis, Adam S Barnett, Sean D Pokorney, Albert Y Sun, Jason I Koontz, James P Daubert, Jonathan P Piccini",There are limited data on the performance of the subcutaneous implantable cardioverter-defibrillator (S-ICD) in patients with a left ventricular assist device (LVAD).,2020,Menon_2022,0
31839362,Patient Risk Factors for Bioprosthetic Aortic Valve Degeneration: A Systematic Review and Meta-Analysis.,"Ayame Ochi, Kevin Cheng, Bing Zhao, Ashutosh A Hardikar, Kazuaki Negishi","The choice of valve type for aortic valve replacement surgery is sometimes challenging. The main risk for bioprostheses is structural valve degeneration (SVD); however, little is known about what the most important risk factors are. We conducted a systematic review and meta-analysis to identify the risk factors and estimate their pooled effect sizes to aid the prosthesis choice for replacement. We followed PRISMA guidelines and systematically searched three electronic databases (PubMed, Scopus, and Web of Science) using appropriate key terms: 'aortic valve', 'bioprosthesis', 'degeneration', 'durability', 'prosthesis failure', etc. Hazard ratio (HR) and odds ratio (OR) and associated 95% confidence intervals (CI) were extracted. Pooled risk estimates were calculated using a random-effects model. Twenty-nine (29) observational studies were included with a total of 25,490 patients, 981 of whom developed SVD over a mean follow-up time of 18.5 years. Four (4) factors influencing bioprosthetic SVD were identified: increasing age was a protective factor (per 1-yr increase, HR: 0.91 [95% CI 0.89, 0.94], p<0.0001), whereas increased body surface area (HR 1.77 [1.04, 3.01], p=0.034), patient-prosthesis mismatch (HR 1.95 [1.56, 2.43], p<0.001), and smoking (HR 2.28 [1.37, 3.79], p=0.0015) were risk factors for SVD. We found younger age, patient-prosthesis mismatch, body surface area, and smoking, as risk factors for aortic SVD, which should be considered for valve selection. This study generates a further hypothesis that accelerated flow across the valve is a shared key component in the pathophysiology of SVD, thus future research should consider other high cardiac output states.",2020,Menon_2022,0
32813353,Nursing students' experiences with clinical placement in residential aged care facilities: a systematic review of qualitative evidence.,"Lisa Keeping-Burke, Rose McCloskey, Cindy Donovan, Linda Yetman, Alex Goudreau",The objective of this systematic review was to synthesize the best available evidence on nursing students' experiences with clinical placement in residential aged care facilities.,2020,Menon_2022,0
32562480,Systematic review of registered trials of Hydroxychloroquine prophylaxis for COVID-19 health-care workers at the first third of 2020.,"Anne-Lise Bienvenu, Aileen M Marty, Malcolm K Jones, Stephane Picot","In the absence of a vaccine the medical and scientific community is looking intensely at utilizing a pre or post exposure drug that could decrease viremia. The search for a medication that could reduce risk of serious disease, and ideally of any manifestation of disease from SARS-CoV2, and of asymptomatic shedding of SARS-CoV2 is of urgent interest. Repurposing existing pharmaceuticals is among the approaches to achieve these ends. We performed a systematic review of all interventional studies registered in ClinicalTrials.gov with a focus on one repurposed drug, Hydroxychloroquine (HCQ). The detailed analysis of these studies, some of them already recruiting, provide an overall picture of HCQ use as a COVID-19 prophylaxis around the world. Among the included studies, all but three were randomized and parallel and most of them (74%, 23/31) were double-blinded to quadruple-blinded studies. We found a great diversity in dosing and nearly all the possible scientifically reasonable regimens are under evaluation. This diversity offers benefits as well as challenges. Importantly, the final analysis of these trials should be done through an extensive reading of the results in regard to the clinical design, it will be crucial to carefully read and evaluate the results of each study in regards to the clinical design rather than quickly glancing a 140 characters-based social media message announcing the failure or success of a drug against a disease.",2020,Menon_2022,0
32334641,Barriers and facilitators to implementation of epilepsy self-management programs: a systematic review using qualitative evidence synthesis methods.,"Allison A Lewinski, Abigail Shapiro, Jennifer M Gierisch, Karen M Goldstein, Dan V Blalock, Matthew W Luedke, Adelaide M Gordon, Hayden B Bosworth, Connor Drake, Jeffrey D Lewis, Saurabh R Sinha, Aatif M Husain, Tung T Tran, Megan G Van Noord, John W Williams","Epilepsy affects nearly 50 million people worldwide. Self-management is critical for individuals with epilepsy in order to maintain optimal physical, cognitive, and emotional health. Implementing and adopting a self-management program requires considering many factors at the person, program, and systems levels. We conducted a systematic review of qualitative and mixed-methods studies to identify facilitators and barriers that impact implementation and adoption of self-management programs for adults with epilepsy.",2020,Menon_2022,0
32314283,Association between maternal smoking and child bone mineral density: a systematic review and meta-analysis.,"Sadegh Baradaran Mahdavi, Seyede Shahrbanoo Daniali, Ziba Farajzadegan, Maryam Bahreynian, Roya Riahi, Roya Kelishadi","Maternal smoking during pregnancy has detrimental effects on fetal development. The current review examined the differences in offspring's bone mineral density (BMD) between mothers smoked during pregnancy and those who did not. A systematic review and meta-analysis on the studies investigating the influence of maternal smoking during pregnancy on children or neonates' bone measures published up to October 30, 2018, was performed. BMD results measured at different body sites were pooled and then fixed or random effect models were used based on the presence of heterogeneity. The desired pooled effect size was the offspring's BMD mean difference with 95% confidence interval between smoker and non-smoker mothers. Sensitivity analysis was performed for birth weight and current weight, two important mediator/confounders causing heterogeneity. Overall, eight studies consisting of 17,931 participants aged from infancy to 18 years were included. According to the fixed effect model, the mean of BMD in offspring whose mothers smoked during pregnancy was 0.01 g/cm",2020,Menon_2022,0
32291121,Impact of physical performance on prognosis among patients with heart failure: Systematic review and meta-analysis.,"Shuhei Yamamoto, Takayoshi Yamaga, Kenichi Nishie, Yasunari Sakai, Takaaki Ishida, Keiko Oka, Shota Ikegami, Hiroshi Horiuchi",This study aimed to clarify the relationship between physical performance and prognosis of patients with heart failure using a meta-analysis given the inconsistencies in published studies regarding the same.,2020,Menon_2022,0
32260538,Use of Virtual Reality for the Management of Anxiety and Pain in Dental Treatments: Systematic Review and Meta-Analysis.,"Nansi López-Valverde, Jorge Muriel Fernández, Antonio López-Valverde, Luis F Valero Juan, Juan Manuel Ramírez, Javier Flores Fraile, Julio Herrero Payo, Leticia A Blanco Antona, Bruno Macedo de Sousa, Manuel Bravo","Dental treatments often cause pain and anxiety in patients. Virtual reality (VR) is a novel procedure that can provide distraction during dental procedures or prepare patients to receive such type of treatments. This meta-analysis is the first to gather evidence on the effectiveness of VR on the reduction of pain (P) and dental anxiety (DA) in patients undergoing dental treatment, regardless of age.",2020,Menon_2022,0
32255717,The Association Between ,"Guang-Qing Duan, Xiao Zheng, Wei-Kang Li, Wei Zhang, Zhao Li, Wei Tan",,2020,Menon_2022,0
32056272,Bullying in nursing evaluated by the Negative Acts Questionnaire-Revised: A systematic review and meta-analysis.,"Lena Serafin, Natalia Sak-Dankosky, Bożena Czarkowska-Pączek",To report a synthesis of the empirical studies that used the Negative Acts Questionnaire-Revised (NAQ-R) to assess bullying among nurses based on evaluation of the psychometric properties and use and usability of the instrument and identification of the variables associated with bullying.,2020,Menon_2022,0
