PMID,Title,Authors,Abstract,Publication Year,study_name,included_in_study
28737949,Effects of Autogenous Bone Marrow Aspirate Concentrate on Radiographic Integration of Femoral Condylar Osteochondral Allografts.,"Lasun O Oladeji, James P Stannard, Cristi R Cook, Mauricio Kfuri, Brett D Crist, Matthew J Smith, James L Cook","Transplantation of fresh osteochondral allografts (OCAs) is an attractive treatment option for symptomatic articular cartilage lesions in young, healthy patients. Because the lack of OCA bone integration can be a cause of treatment failure, methods for speeding and enhancing OCA bone integration to mitigate this potential complication are highly desirable.",2017,Jeyaraman_2020,1
22901594,A comparison of patient-reported outcomes and arthroscopic findings between drilling and autologous osteochondral grafting for the treatment of articular cartilage defects combined with anterior cruciate ligament injury.,"Shinji Imade, Nobuyuki Kumahashi, Suguru Kuwata, Masaru Kadowaki, Takaaki Tanaka, Hiroshi Takuwa, Yuji Uchio",To compare the patient-reported outcomes and arthroscopic findings between drilling and autologous osteochondral grafting (AOG) for the treatment of articular cartilage defects combined with anterior cruciate ligament (ACL) injuries.,2013,Jeyaraman_2020,1
31395183,Effect of Autogenous Bone Marrow Aspirate Treatment on Magnetic Resonance Imaging Integration of Osteochondral Allografts in the Knee: A Matched Comparative Imaging Analysis.,"Jakob Ackermann, Alexandre Barbieri Mestriner, Nehal Shah, Andreas H Gomoll",To accurately evaluate the effects of bone marrow aspirate (BMA) augmentation on osteochondral allograft (OCA) integration on early postoperative magnetic resonance imaging (MRI) using the comprehensive Osteochondral Allograft MRI Scoring System (OCAMRISS).,2019,Jeyaraman_2020,1
26815276,Comparison of two different matrix-based autologous chondrocyte transplantation systems: 1 year follow-up results.,"S Flohé, M Betsch, K Ruße, M Wild, J Windolf, M Schulz",The treatment of full-thickness cartilage defects of the knee is a common problem in orthopaedic surgery. Autologous chondrocyte transplantation (ACT) is one of the few reliable treatment options of cartilage defects with good long-term outcomes. The improvement of ACT led to the matrix-based ACT (MACT). The purpose of the study was to compare two different commercially available MACT systems.,2011,Jeyaraman_2020,1
29335748,Hydrogel implant is as effective as osteochondral autologous transplantation for treating focal cartilage knee injury in 24 months.,"Antonio Altenor Bessa de Queiroz, Pedro Debieux, Joicemar Amaro, Mario Ferretti, Moises Cohen","The treatment approach for a patient with knee joint focal cartilage lesion is a difficult decision. To date, there has been no randomized clinical trial involving Hydrogel (Cartiva™). This study evaluated and compared the results of a hydrogel implant (Cartiva™) with autologous osteochondral transplantation (AOT) for treating knee joint focal cartilage lesions.",2018,Jeyaraman_2020,1
27789021,Nasal chondrocyte-based engineered autologous cartilage tissue for repair of articular cartilage defects: an observational first-in-human trial.,"Marcus Mumme, Andrea Barbero, Sylvie Miot, Anke Wixmerten, Sandra Feliciano, Francine Wolf, Adelaide M Asnaghi, Daniel Baumhoer, Oliver Bieri, Martin Kretzschmar, Geert Pagenstert, Martin Haug, Dirk J Schaefer, Ivan Martin, Marcel Jakob","Articular cartilage injuries have poor repair capacity, leading to progressive joint damage, and cannot be restored predictably by either conventional treatments or advanced therapies based on implantation of articular chondrocytes. Compared with articular chondrocytes, chondrocytes derived from the nasal septum have superior and more reproducible capacity to generate hyaline-like cartilage tissues, with the plasticity to adapt to a joint environment. We aimed to assess whether engineered autologous nasal chondrocyte-based cartilage grafts allow safe and functional restoration of knee cartilage defects.",2016,Jeyaraman_2020,1
31297576,Micro-fragmented stromal-vascular fraction plus microfractures provides better clinical results than microfractures alone in symptomatic focal chondral lesions of the knee.,"Salvatore Bisicchia, Gabriele Bernardi, Susanna M Pagnotta, Cosimo Tudisco",To evaluate clinical outcomes over a 1-year period in patients affected by symptomatic focal chondral lesions of the knee treated with micro-fragmented stromal-vascular fraction plus microfractures compared to microfractures alone.,2020,Jeyaraman_2020,1
32520591,Better Clinicoradiological Results of BST-CarGel Treatment in Cartilage Repair Compared With Microfracture in Acetabular Chondral Defects at 2 Years.,"Rakesh John, Jie Ma, Ivan Wong","BST-CarGel (CarGel) is an injectable chitosan scaffold that is mixed with fresh, autologous blood and injected into the site of microfracture (MF) to physically stabilize clots and enhance cartilage repair.",2020,Jeyaraman_2020,1
26069570,Radiological Assessment of Accelerated versus Traditional Approaches to Postoperative Rehabilitation following Matrix-Induced Autologous Chondrocyte Implantation.,"Jay R Ebert, Michael Fallon, William B Robertson, David G Lloyd, M H Zheng, David J Wood, Timothy Ackland","To assess the safety and efficacy of accelerated compared with traditional postoperative weightbearing (WB) rehabilitation following matrix-induced autologous chondrocyte implantation (MACI) of the knee, using MRI.",2011,Jeyaraman_2020,1
28910133,A Comparison of 2-Year Outcomes in Patients Undergoing Tibiofemoral or Patellofemoral Matrix-Induced Autologous Chondrocyte Implantation.,"Jay R Ebert, Adrian Schneider, Michael Fallon, David J Wood, Gregory C Janes","Matrix-induced autologous chondrocyte implantation (MACI) has demonstrated encouraging clinical results in the treatment of knee chondral defects. However, earlier studies suggested that chondrocyte implantation in the patellofemoral (PF) joint was less effective than in the tibiofemoral (TF) joint.",2017,Jeyaraman_2020,1
16171631,A prospective randomized clinical study of mosaic osteochondral autologous transplantation versus microfracture for the treatment of osteochondral defects in the knee joint in young athletes.,"Rimtautas Gudas, Romas J Kalesinskas, Vytautas Kimtys, Edgaras Stankevicius, Vytautas Toliusis, Giedrius Bernotavicius, Alfredas Smailys",The purpose of this study was to compare the outcomes of mosaic-type osteochondral autologous transplantation (OAT) and microfracture (MF) procedures for the treatment of the articular cartilage defects of the knee joint in young active athletes.,2005,Jeyaraman_2020,1
19768793,Artificial cartilage made from a novel double-network hydrogel: In vivo effects on the normal cartilage and ex vivo evaluation of the friction property.,"Kazunobu Arakaki, Nobuto Kitamura, Hiroyuki Fujiki, Takayuki Kurokawa, Mikio Iwamoto, Masaru Ueno, Fuminori Kanaya, Yoshihito Osada, Jian Ping Gong, Kazunori Yasuda","This study evaluated the in vivo influence of a poly-(2-Acrylamido-2-methylpropane sulfonic acid)/poly-(N,N'-dimetyl acrylamide) (PAMPS/PDMAAm) double-network (DN) hydrogel on counterface cartilage in rabbit knee joints and its ex vivo friction properties on normal cartilage. In the first experiment, the DN gel was implanted in a surgically created defect in the femoral trochlea of rabbit knee joints and the left knee was used as the control. Evaluations using a confocal laser scanning microscopy demonstrated that the DN gel did not affect the surface microstructure (surface roughness, the number of small pits) of the counterface cartilage in vivo at 4 and 12 weeks. The histology also showed that the DN gel hadno pathological damage on the cartilage matrices and cells at 4 weeks. However, two of the five DN gel-implanted knees showed mild irregularity on the counterface cartilage surface at 12 weeks. In the second experiment, the friction property between the normal and the artificial cartilage was determined using a joint simulator apparatus. The ex vivo mean friction coefficient of the DN gel to normal cartilage was 0.029, while that of the normal-to-normal cartilage articulation was 0.188. The coefficient of the DN gel-to-normal cartilage articulation was significantly lower than that of the normal-to-normal cartilage articulation (p < 0.0001). This study suggested that the PAMPS/PDMAAm DN gel has very low friction coefficient on normal cartilage and has no significant detrimental effects on counterface cartilage in vivo, and can be a promising material to develop the artificial cartilage.",2010,Jeyaraman_2020,0
17441197,Regional multilineage differentiation potential of meniscal fibrochondrocytes: implications for meniscus repair.,"Robert L Mauck, Gabriel J Martinez-Diaz, Xiaoning Yuan, Rocky S Tuan","The knee menisci are wedge-shaped semilunar fibrocartilaginous structures that reside between the femur and tibia and function to transmit and distribute load. These structures have characteristics of both fibrous and cartilaginous tissues. The cartilage-like inner region and the fibrous vascularized outer region each has a distinct extracellular matrix, and resident meniscal fibrochondrocytes (MFCs) with distinct morphologies dependent on their location. Damage to the meniscus is common, and disruption of tissue structure and function result in erosion of the underlying articular cartilage. It has been observed that damage in the vascular periphery undergoes spontaneous repair, whereas damage of the inner region does not heal. While vascularity of the peripheral region plays a role in healing, recent findings have also suggested that local cellular composition influences local healing capacity. This study examined the variation in multipotential characteristics of cell populations isolated from different regions of the bovine meniscus. MFCs were isolated from the outer (vascular), inner (avascular), and horn (mixed) regions and induced toward chondrogenic, adipogenic, and osteogenic lineages. The results of this study suggest that MFCs from all regions of the meniscus possess a multilineage differentiation capability, particularly toward chondrogenesis and adipogenesis. MFCs from the outer region were most plastic, differentiating along all three mesenchymal lineages. These findings may underlie the experimental observation of improved integration of meniscus grafts from the outer zone and may have implications for developing strategies of cell-based meniscus repair.",2007,Jeyaraman_2020,0
32308770,"Biomechanically, structurally and functionally meticulously tailored polycaprolactone/silk fibroin scaffold for meniscus regeneration.","Zong Li, Nier Wu, Jin Cheng, Muyang Sun, Peng Yang, Fengyuan Zhao, Jiahao Zhang, Xiaoning Duan, Xin Fu, Jiying Zhang, Xiaoqing Hu, Haifeng Chen, Yingfang Ao","Meniscus deficiency, the most common and refractory disease in human knee joints, often progresses to osteoarthritis (OA) due to abnormal biomechanical distribution and articular cartilage abrasion. However, due to its anisotropic spatial architecture, complex biomechanical microenvironment, and limited vascularity, meniscus repair remains a challenge for clinicians and researchers worldwide. In this study, we developed a 3D printing-based biomimetic and composite tissue-engineered meniscus scaffold consisting of polycaprolactone (PCL)/silk fibroin (SF) with extraordinary biomechanical properties and biocompatibility. We hypothesized that the meticulously tailored composite scaffold could enhance meniscus regeneration and cartilage protection. ",2020,Jeyaraman_2020,0
20638920,Patella osteochondritis dissecans end stage: The osteochondral mosaicplasty option.,"E Visonà, J Chouteau, R Aldegheri, M H Fessy, B Moyen",Patellar damage during osteochondritis dissecans of the knee is rare. There were two objectives to this study: evaluate the functional results of surgical treatment by mosaicplasty in this disease as well as evaluate articular surface reconstruction and cylindrical bone plugs incorporation.,2010,Jeyaraman_2020,0
20926132,Multilayered silk scaffolds for meniscus tissue engineering.,"Biman B Mandal, Sang-Hyug Park, Eun S Gil, David L Kaplan","Removal of injured/damaged meniscus, a vital fibrocartilaginous load-bearing tissue, impairs normal knee function and predisposes patients to osteoarthritis. Meniscus tissue engineering solution is one option to improve outcomes and relieve pain. In an attempt to fabricate knee meniscus grafts three layered wedge shaped silk meniscal scaffold system was engineered to mimic native meniscus architecture. The scaffolds were seeded with human fibroblasts (outside) and chondrocytes (inside) in a spatial separated mode similar to native tissue, in order to generate meniscus-like tissue in vitro. In chondrogenic culture in the presence of TGF-b3, cell-seeded constructs increased in cellularity and extracellular matrix (ECM) content. Histology and Immunohistochemistry confirmed maintenance of chondrocytic phenotype with higher levels of sulfated glycosaminoglycans (sGAG) and collagen types I and II. Improved scaffold mechanical properties along with ECM alignment with time in culture suggest this multiporous silk construct as a useful micro-patterned template for directed tissue growth with respect to form and function of meniscus-like tissue.",2011,Jeyaraman_2020,0
25280375,Autologous resurfacing.,"Klaus Draenert, Yvette Draenert",There is a discrepancy between the interest in joint-reconstructions and the current knowledge about the healing-processes involved. Major reconstructions are performed with osteosynthesized allografts and fresh allografts for cartilage.,2015,Jeyaraman_2020,0
28966382,Role of High Tibial Osteotomy in Cartilage Regeneration - Is Correction of Malalignment Mandatory for Success?,"Matthew Dhanaraj Thambiah, Melvin K L Tan, James H P Hui","Malalignment of the knee can cause debilitating symptoms such as pain, resulting in a decline in function and mobility. Surgical options that exist to address this problem include realignment osteotomies and joint replacements. Realignment osteotomies are the more appropriate options in certain patient populations, especially with regard to age and level of activity. Since a high tibial osteotomy (HTO) was first used to manage malalignment of the knee and osteoarthritis, different techniques involving the use of specialized implants have been developed and further refined to good effect. There has also since been much research into the field of cartilage restoration techniques, both as a standalone treatment option and as an adjunct to a realignment osteotomy. This review attempts to detail the origin and the evolution of HTO, particularly in regard to combining this tried and tested procedure with adjunct cartilage restoration techniques, and the overall patient outcomes. A literature search on PubMed was performed, and articles pertaining to the outcomes of the use of an HTO and cartilage restoration techniques were reviewed. The literature in this field indicates good outcomes in terms of objective measurements of cartilage regeneration (such as arthroscopic visualization and magnetic resonance imaging evaluation) and subjective patient outcome scoring systems (such as the International Knee Documentation Committee and Lysholm scores) with a realignment osteotomy alone, and studies have shown that patient outcomes can be further improved with the use of a cartilage restoration procedure as an adjunct.",2017,Jeyaraman_2020,0
18839189,Mosaicplasty associated with gene enhanced tissue engineering for the treatment of acute osteochondral defects in a goat model.,"Jun Sun, Xiao-Kui Hou, Xu Li, Ting-Ting Tang, Ru-Ming Zhang, Yong Kuang, Meng Shi","To compare single mosaicplasty, mosaicplasty associated with gene enhanced tissue engineering and mosaicplasty associated with the gels of non-gene transduced bone mesenchymal stem cells (BMSCs) in alginate for the treatment of acute osteochondral defects in a goat model.",2009,Jeyaraman_2020,0
35332372,Results of the osteochondral autologous transplantation for treatment of osteochondral lesions of the talus with harvesting from the ipsilateral talar articular facets.,"Dong Dong Wan, Heng Huang, Mao Zhong Hu, Quan Yu Dong",There are few studies on the clinical outcomes of osteochondral autologous transplantation (OAT) harvesting from local talar non-weight-bearing articular facets for the treatment of osteochondral lesions of the talus (OLTs). The purpose of this study was to review the short- to midterm outcomes of our patients who were treated with OAT harvesting from ipsilateral talar articular facets for OLTs.,2022,Jeyaraman_2020,0
30195954,Arthroscopic Repair of Acetabular Cartilage Lesions by Chitosan-Based Scaffold: Clinical Evaluation at Minimum 2 Years Follow-up.,"Mahmoud Fathy Tahoun, Marc Tey, Jesús Mas, Taher Abd-Elsattar Eid, Joan Carles Monllau",To evaluate the functional outcome of using chitosan-based material in our patients after 2 years of follow-up.,2018,Jeyaraman_2020,0
26919759,Large osteochondral lesions of the femoral condyles: Treatment with fresh frozen and irradiated allograft using the Mega OATS technique.,"Erik Hohmann, Kevin Tetsworth",The purpose of this study was to review the clinical results of irradiated fresh frozen osteochondral allografts for large osteochondral defects of the knee using the Mega-OATS technique.,2016,Jeyaraman_2020,0
30019075,Open reconstruction with autologous spongiosa grafts and matrix-induced chondrogenesis for osteochondral lesions of the talus can be performed without medial malleolar osteotomy.,"Mellany Galla, Ian Duensing, Timothy L Kahn, Alexej Barg",To evaluate complication rates and postoperative outcomes in patients with osteochondral lesions of the talus who underwent an autologous matrix-induced chondrogenesis (AMIC) procedure with autologous spongiosa grafting without malleolar osteotomy.,2019,Jeyaraman_2020,0
21942869,"Microdrilled cartilage defects treated with thrombin-solidified chitosan/blood implant regenerate a more hyaline, stable, and structurally integrated osteochondral unit compared to drilled controls.","Catherine Marchand, Gaoping Chen, Nicolas Tran-Khanh, Jun Sun, Hongmei Chen, Michael D Buschmann, Caroline D Hoemann","This study analyzed the long-term cartilage and subchondral bone repair of microdrilled defects treated with chitosan glycerol-phosphate/blood implant, using thrombin (Factor IIa) to accelerate in situ solidification. We also evaluated the cartilage repair response to six smaller microdrill holes compared with two larger holes. Bilateral knee trochlear cartilage defects were created in n=8 skeletally mature rabbits, drilled with six proximal 0.5 mm and two distal 0.9 mm holes, then covered with in situ-solidified IIa-implants (treated) or with IIa-alone (control). After 6.5 months of repair, cartilage repair tissues were analyzed by histological scoring and histomorphometry for hyaline matrix characteristics and osseous integration. Subchondral repair bone was analyzed by 3D microcomputed tomography and compared to acute defects (n=6) and intact trochlea (n=8). Implant-treated cartilage repair tissues had higher structural integrity through the entire defect (p=0.02), twofold higher percent staining for glycosaminoglycan (p=0.0004), and ~24% more collagen type II staining over the smaller drill holes (p=0.008) compared with controls. Otherwise, hole diameter had no specific effect on cartilage repair. The subchondral bone plate was partially restored in treated and control defects but less dense than intact trochlea, with evidence of incomplete regeneration of the calcified cartilage layer. More residual drill holes (p=0.054) were detected in control versus treated defects, and control defects with more than 40% residual holes presented abnormally thicker trabeculae compared with treated defects. Low osteoclast numbers after 6.5 months repair suggested that bone was no longer remodeling. The subchondral bone plate surrounding the defects exhibited a significant thickening compared with age-matched intact trochlea. These data suggest that debridement and drilling can lead to long-term subchondral bone changes outside the cartilage defect. Compared with drilled controls, chitosan implants solidified with thrombin elicited a more hyaline and structurally integrated osteochondral unit, features needed for long-term durability.",2012,Jeyaraman_2020,0
35281522,The transplantation of particulated juvenile allograft cartilage and synovium for the repair of meniscal defect in a lapine model.,"Wenqiang Yan, Maihemuti Maimaitimin, Fengyuan Zhao, Yifei Fan, Shuai Yang, Yuwan Li, Chenxi Cao, Zhenxing Shao, Ziming Liu, Xiaoqing Hu, Yingfang Ao, Jin Cheng",Synovium has been confirmed to be the primary contributor to meniscal repair. Particulated Juvenile Allograft Cartilage (PJAC) has demonstrated promising clinical effect on repairing cartilage. The synergistic effect of synovium and PJAC transplant on meniscal fibrocartilaginous repair is unclear. We hypothesize that the transplantation of synovium and PJAC synergistically facilitates meniscal regeneration and the donor cells within graft tissues still survive in the regenerated tissue at the last follow up (16 weeks postoperatively).,2022,Jeyaraman_2020,0
19633829,A novel injectable hydrogel in combination with a surgical sealant in a rat knee osteochondral defect model.,"Natasa D Miljkovic, Yen-Chih Lin, Mario Cherubino, Danielle Minteer, Kacey G Marra","Osteochondral defects are frequent, painful, debilitating and expensive to treat, often resulting in poor results. The goal of the present study was to synthesize and characterize a novel biocompatible and biodegradable hydrogel comprised of poly(ethylene glycol), gelatin, and genipin, and examine the hydrogel as an injectable biomaterial in combination with a cyanoacrylate-based surgical sealant for cartilage repair. An osteochondral knee defect was generated in 24 rats, then the hydrogel, with or without a surgical sealant, was injected into the defect and followed for 14 days. The results demonstrated that the hydrogel is biocompatible and biodegradable, and that the cyanoacrylate-based surgical sealant is a relatively safe option for maintaining the hydrogel in the defect. This is the first study describing a cyanoacrylate-based surgical sealant in combination with a polymer hydrogel for cartilage repair.",2009,Jeyaraman_2020,0
26320541,Porous titanium bases for osteochondral tissue engineering.,"Adam B Nover, Stephanie L Lee, Maria S Georgescu, Daniel R Howard, Reuben A Saunders, William T Yu, Robert W Klein, Anthony P Napolitano, Gerard A Ateshian, Clark T Hung","Tissue engineering of osteochondral grafts may offer a cell-based alternative to native allografts, which are in short supply. Previous studies promote the fabrication of grafts consisting of a viable cell-seeded hydrogel integrated atop a porous, bone-like metal. Advantages of the manufacturing process have led to the evaluation of porous titanium as the bone-like base material. Here, porous titanium was shown to support the growth of cartilage to produce native levels of Young's modulus, using a clinically relevant cell source. Mechanical and biochemical properties were similar or higher for the osteochondral constructs compared to chondral-only controls. Further investigation into the mechanical influence of the base on the composite material suggests that underlying pores may decrease interstitial fluid pressurization and applied strains, which may be overcome by alterations to the base structure. Future studies aim to optimize titanium-based tissue engineered osteochondral constructs to best match the structural architecture and strength of native grafts.",2015,Jeyaraman_2020,0
21499313,Nanofibrous hollow microspheres self-assembled from star-shaped polymers as injectable cell carriers for knee repair.,"Xiaohua Liu, Xiaobing Jin, Peter X Ma","To repair complexly shaped tissue defects, an injectable cell carrier is desirable to achieve an accurate fit and to minimize surgical intervention. However, the injectable carriers available at present have limitations, and are not used clinically for cartilage regeneration. Here, we report nanofibrous hollow microspheres self-assembled from star-shaped biodegradable polymers as an injectable cell carrier. The nanofibrous hollow microspheres, integrating the extracellular-matrix-mimicking architecture with a highly porous injectable form, were shown to efficiently accommodate cells and enhance cartilage regeneration, compared with control microspheres. The nanofibrous hollow microspheres also supported a significantly larger amount of, and higher-quality, cartilage regeneration than the chondrocytes-alone group in an ectopic implantation model. In a critical-size rabbit osteochondral defect-repair model, the nanofibrous hollow microspheres/chondrocytes group achieved substantially better cartilage repair than the chondrocytes-alone group that simulates the clinically available autologous chondrocyte implantation procedure. These results indicate that the nanofibrous hollow microspheres are an excellent injectable cell carrier for cartilage regeneration.",2011,Jeyaraman_2020,0
16567456,Autologous osteochondral mosaicplasty for capitellar osteochondritis dissecans in teenaged patients.,"Norimasa Iwasaki, Hiroyuki Kato, Jyunichi Ishikawa, Satoru Saitoh, Akio Minami","Autologous osteochondral mosaicplasty is a new technique to provide hyaline repair for articular defects. Although recent studies have reported the successful treatment of articular defects in the knee and ankle joints with this surgical procedure, little attention has been given to the surgical efficacy of mosaicplasty in the treatment of osteochondritis dissecans of the humeral capitellum.",2006,Jeyaraman_2020,0
29182439,Chondrocyte-based intraoperative processing strategies for the biological augmentation of a polyurethane meniscus replacement.,"Srujana Vedicherla, Sara Romanazzo, Daniel J Kelly, Conor T Buckley, Cathal J Moran","Purpose/aim of study: Menisectomies account for over 1.5 million surgical interventions in Europe annually, and there is a growing interest in regenerative strategies to improve outcomes in meniscal replacement. The overall objective of this study was to evaluate the role of intraoperatively applied fresh chondrocyte (FC) isolates compared to minced cartilage (MC) fragments, used without cell isolation, to improve bioactivity and tissue integration when combined with a polyurethane replacement.",2018,Jeyaraman_2020,0
20952149,A computed tomography scan assessment of synthetic multiphase polymer scaffolds used for osteochondral defect repair.,"F Alan Barber, William D Dockery",To evaluate the radiographic response of a synthetic multiphase implant at various intervals after implantation and assess the nature of bone ingrowth into the implant location.,2011,Jeyaraman_2020,0
29699841,Lateral meniscus allograft transplantation with platelet-rich plasma injections: A minimum two-year follow-up study.,"Hua Zhang, Shiyang Chen, Man Qiu, Aiguo Zhou, Wenlong Yan, Jian Zhang",The aim of this study was to report the short-term clinical and imaging outcomes of lateral meniscus allograft transplantations (LMAT) combined with intra-articular platelet-rich plasma (PRP) injection.,2018,Jeyaraman_2020,0
35693133,Hybrid Bone-Grafting Technique for Staged Revision Anterior Cruciate Ligament Reconstruction.,"Ignacio Garcia-Mansilla, Kristofer J Jones, Thomas J Kremen","Although most patients who undergo anterior cruciate ligament (ACL) reconstruction achieve long-term functional stability and symptom relief, graft rupture rates range from 2% to 10%",2021,Jeyaraman_2020,0
33673977,"Editorial Commentary: Osteochondral Lesions of the Talus: All, Nothing, or Something in Between.","Tobin Eckel, Jonathan F Dickens","Osteochondral lesions of the talus occur with relatively frequency, often as the sequelae of benign ankle sprains, and are only surpassed by the knee and elbow as more common locations. While microfracture of the talus is the most common first-line surgical treatment performed at the time of ankle arthroscopy, marrow stimulation alone results in fibrocartilaginous repair tissue rather than true hyaline-like articular cartilage. In addition, the benefits of bone marrow stimulation for the treatment of large (>150 mm",2021,Jeyaraman_2020,0
26341661,A bioactive hybrid three-dimensional tissue-engineering construct for cartilage repair.,"Mari Ainola, Waclaw Tomaszewski, Barbara Ostrowska, Ewa Wesolowska, H Daniel Wagner, Wojciech Swieszkowski, Tarvo Sillat, Emilia Peltola, Yrjö T Konttinen","The aim was to develop a hybrid three-dimensional-tissue engineering construct for chondrogenesis. The hypothesis was that they support chondrogenesis. A biodegradable, highly porous polycaprolactone-grate was produced by solid freeform fabrication. The polycaprolactone support was coated with a chitosan/polyethylene oxide nanofibre sheet produced by electrospinning. Transforming growth factor-β3-induced chondrogenesis was followed using the following markers: sex determining region Y/-box 9, runt-related transcription factor 2 and collagen II and X in quantitative real-time polymerase chain reaction, histology and immunostaining. A polycaprolactone-grate and an optimized chitosan/polyethylene oxide nanofibre sheet supported cellular aggregation, chondrogenesis and matrix formation. In tissue engineering constructs, the sheets were seeded first with mesenchymal stem cells and then piled up according to the lasagne principle. The advantages of such a construct are (1) the cells do not need to migrate to the tissue engineering construct and therefore pore size and interconnectivity problems are omitted and (2) the cell-tight nanofibre sheet and collagen-fibre network mimic a cell culture platform for mesenchymal stem cells/chondrocytes (preventing escape) and hinders in-growth of fibroblasts and fibrous scarring (preventing capture). This allows time for the slowly progressing, multiphase true cartilage regeneration.",2016,Jeyaraman_2020,0
26008951,High Tibial Osteotomy in Combination With Chondrogenesis After Stem Cell Therapy: A Histologic Report of 8 Cases.,"Khay-Yong Saw, Adam Anz, Caroline Siew-Yoke Jee, Reza Ching-Soong Ng, Norhafizah Mohtarrudin, Kunaseegaran Ragavanaidu",To histologically evaluate the quality of articular cartilage regeneration from the medial compartment after arthroscopic subchondral drilling followed by postoperative intra-articular injections of autologous peripheral blood stem cells (PBSCs) and hyaluronic acid with concomitant medial open-wedge high tibial osteotomy (HTO) in patients with varus deformity of the knee joint.,2015,Jeyaraman_2020,0
18176941,Cartilage repair with osteochondral autografts in sheep: effect of biophysical stimulation with pulsed electromagnetic fields.,"Franco Benazzo, Matteo Cadossi, Francesco Cavani, Milena Fini, Gianluca Giavaresi, Stefania Setti, Ruggero Cadossi, Roberto Giardino","The effect of pulsed electromagnetic fields (PEMFs) on the integration of osteochondral autografts was evaluated in sheep. After osteochondral grafts were performed, the animals were treated with PEMFs for 6 h/day or sham-treated. Six animals were sacrificed at 1 month. Fourteen animals were treated for 2 months and sacrificed at 6 months. At 1 month, the osteogenic activity at the transplant-host subchondral bone interface was increased in PEMF-treated animals compared to controls. Articular cartilage was healthy in controls and stimulated animals. At 6 months, complete resorption was observed in four control grafts only. Cyst-like resorption areas were more frequent within the graft of sham-treated animals versus PEMF-treated. The average volume of the cysts was not significantly different between the two groups; nevertheless, analysis of the variance of the volumes demonstrated a significant difference. The histological score showed no significant differences between controls and stimulated animals, but the percentage of surface covered by fibrous tissue was higher in the control group than in the stimulated one. Interleukin-1 and tumor necrosis factor-alpha concentration in the synovial fluid was significantly lower, and transforming growth factor-beta1 was significantly higher, in PEMF-treated animals compared to controls. One month after osteochondral graft implantation, we observed larger bone formation in PEMF-treated grafts which favors early graft stabilization. In the long term, PEMF exposure limited the bone resorption in subchondral bone; furthermore, the cytokine profile in the synovial fluid was indicative of a more favorable articular environment for the graft.",2008,Jeyaraman_2020,0
31794570,Iron nanoparticle-labeled murine mesenchymal stromal cells in an osteoarthritic model persists and suggests anti-inflammatory mechanism of action.,"Amanda M Hamilton, Wing-Yee Cheung, Alejandro Gómez-Aristizábal, Anirudh Sharma, Sayaka Nakamura, Amélie Chaboureau, Shashank Bhatt, Razieh Rabani, Mohit Kapoor, Paula J Foster, Sowmya Viswanathan","Osteoarthritis (OA) is characterized by cartilage degradation and chronic joint inflammation. Mesenchymal stem cells (MSCs) have shown promising results in OA, but their mechanism of action is not fully understood. We hypothesize that MSCs polarize macrophages, which are strongly associated with joint inflammation to more homeostatic sub-types. We tracked ferumoxytol (Feraheme™, iron oxide nanoparticle)-labeled murine MSCs (Fe-MSCs) in murine OA joints, and quantified changes to joint inflammation and fibrosis. 10-week-old C57BL/6 male mice (n = 5/group) were induced to undergo osteoarthritis by destabilization of medical meniscus (DMM) or sham surgery. 3 weeks post-surgery, mice were injected intra-articularly with either fluorescent dye-(DiR) labeled or DiR-Fe-MSC or saline to yield 4 groups (n = 5 per group for each timepoint [1, 2 and 4weeks]). 4 weeks after injection, mice were imaged by MRI, and scored for i) OARSI (Osteoarthritis Research Society International) to determine cartilage damage; ii) immunohistochemical changes in iNOS, CD206, F4/80 and Prussian Blue/Sca-1 to detect pro-inflammatory, homeostatic and total macrophages and ferumoxytol -labeled MSCs respectively, and iii) Masson's Trichrome to detect changes in fibrosis. Ferumoxytol-labeled MSCs persisted at greater levels in DMM vs. SHAM-knee joints. We observed no difference in OARSI scores between MSC and vehicle groups. Sca-1 and Prussian Blue co-staining confirmed the ferumoxytol label resides in MSCs, although some ferumoxytol label was detected in proximity to MSCs in macrophages, likely due to phagocytosis of apoptotic MSCs, increasing functionality of these macrophages through MSC efferocytosis. MRI hypertintensity scores related to fluid edema decreased in MSC-treated vs. control animals. For the first time, we show that MSC-treated mice had increased ratios of %CD206+: %F4/80+ (homeostatic macrophages) (p<0.05), and decreased ratios of %iNOS+: %F4/80+ macrophages (p<0.01), supporting our hypothesis that MSCs may modulate synovial inflammation.",2019,Jeyaraman_2020,0
